movie_id,release_year,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
4962,2001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4963,2001,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4964,2001,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4965,2001,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4966,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4967,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4968,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4969,1945,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4970,1930,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4971,1984,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4972,1970,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4973,2001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4974,2001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4975,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
4976,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4977,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4978,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
4979,2001,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4980,1991,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4981,1986,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4982,1958,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4983,1985,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4984,1966,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4985,1984,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4986,1982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4987,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4988,1987,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4989,2001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4990,2001,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4991,2001,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4992,2001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4993,2001,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4994,2001,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4995,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
4996,2000,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4997,2000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4998,1958,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
4999,1936,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5000,1969,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
5001,1943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5002,1972,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5003,1974,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5004,1968,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5005,1958,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5006,1992,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5007,1964,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5008,1957,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5009,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5010,2001,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5011,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5012,1983,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
5013,2001,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5014,2001,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5015,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5016,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5017,1953,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5018,1991,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5019,1955,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5020,1996,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5021,1976,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
5022,1963,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5023,1992,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5024,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5025,2002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5026,2001,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
5027,1990,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
5028,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5029,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5030,1987,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5031,1984,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5032,1983,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5033,1990,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5034,1991,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5035,1970,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5036,1978,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5038,1982,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5039,1981,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5040,1984,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5041,1983,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5042,1980,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5043,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5044,1980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5045,1980,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5046,2002,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
5047,2002,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5048,2002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5049,1982,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5051,2000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5052,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5053,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5054,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
5055,1993,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5056,1974,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5057,1963,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5058,1976,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5059,1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5060,1970,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5061,1984,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5062,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
5063,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5064,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5065,2002,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
5066,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5067,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5068,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5069,2000,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5071,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5072,2001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5073,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5074,2001,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5075,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5076,1993,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5077,1989,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5078,1984,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5079,1954,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
5080,2002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5081,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5082,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5083,2001,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5084,1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5085,1954,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5086,1991,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5087,1978,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5088,1974,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5089,1981,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5090,1956,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5091,1973,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,2002,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5093,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5094,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5095,2001,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5096,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5097,1934,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5098,1936,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5099,1937,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5100,1983,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5101,1983,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5102,1993,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5103,1993,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5104,1991,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5105,1973,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
5106,2002,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5107,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5108,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5109,2002,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5110,2001,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5111,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5112,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5113,1966,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5114,1952,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5115,1966,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5116,1957,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5117,1975,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5118,1972,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5119,1960,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5120,1972,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5121,1977,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5122,1971,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5123,1973,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5124,1961,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5125,1980,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5126,1957,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5127,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5128,2002,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
5129,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5131,2000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5133,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5134,2001,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5135,2001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5136,2001,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5137,2001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5139,1976,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5140,1978,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5141,1977,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5142,1967,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5143,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5144,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5145,1965,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5146,2000,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
5147,1957,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5148,1964,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5149,1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5150,1997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5151,2002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5152,2002,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5153,2001,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
5154,1974,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5155,1972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5156,1971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5157,1989,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
5158,1983,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5159,1992,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5160,1980,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5161,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5162,1986,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5163,1987,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5164,1994,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5165,1979,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5167,1947,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5168,1951,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5169,1945,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5170,2002,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5171,2002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5172,2002,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5173,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5174,1990,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5175,1990,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5176,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5177,1942,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5178,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5179,1980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5180,1980,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5181,1980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
5182,1980,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5183,1980,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5184,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5185,1980,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5186,1980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5187,1980,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5188,1980,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5189,1980,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5190,1980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5192,1980,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5193,1980,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5195,1981,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5196,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5197,1980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5198,1980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5199,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5200,1980,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5201,1980,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5202,1980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5203,1980,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5204,1980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5205,1980,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5206,1980,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5207,1980,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5208,1980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5209,1980,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5210,1981,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5211,1980,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5212,1980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5213,1980,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5214,1977,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5215,1980,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5216,1980,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5217,1980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5218,2002,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5219,2002,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
5220,2002,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5221,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5222,2001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5223,2001,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5224,2001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5225,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5226,1983,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5227,1962,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5228,1940,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5229,1997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5230,1948,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5231,1942,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5232,1940,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5233,1946,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5234,1941,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5235,1992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
5236,1990,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5237,1981,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5238,1980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5239,1980,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5240,1980,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5241,1980,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5242,1980,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5243,1980,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5244,1980,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5245,1980,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5246,1980,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5247,1977,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5248,1983,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5249,1980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5250,1980,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5251,1980,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5253,1980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5254,2002,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5255,2002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5256,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5257,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5258,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5259,1961,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
5262,1961,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5263,1964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5264,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5265,2002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5266,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5267,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5268,2001,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
5269,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5270,2001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5271,2001,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5272,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5273,2001,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5274,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5275,1972,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5276,1984,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
5277,1984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5278,1985,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5279,1991,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5280,1991,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5282,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5283,2002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5284,2001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5285,2001,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5286,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5287,1990,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
5288,1982,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5289,1947,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5290,1964,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
