movie_id,release_year,genres
5434,1948,Film-Noir
5434,1948,Thriller
5435,1967,Western
5436,1958,Comedy
5437,1986,Comedy
5437,1986,Thriller
5438,1990,Action
5438,1990,Comedy
5439,1981,Comedy
5440,1949,Western
5442,1991,Action
5442,1991,Comedy
5442,1991,Crime
5443,2002,Comedy
5444,2002,Animation
5444,2002,Children
5445,2002,Action
5445,2002,Crime
5445,2002,Mystery
5445,2002,Sci-Fi
5445,2002,Thriller
5446,2002,Adventure
5446,2002,Drama
5447,2002,Drama
5448,2002,Animation
5448,2002,Children
5449,2002,Comedy
5449,2002,Romance
5450,2001,Comedy
5451,2002,Comedy
5451,2002,Drama
5451,2002,Romance
5452,1993,Children
5452,1993,Comedy
5452,1993,Romance
5453,1993,Comedy
5453,1993,Drama
5454,1992,Comedy
5454,1992,Romance
5455,1991,Comedy
5455,1991,Drama
5456,1994,Comedy
5456,1994,Western
5457,1992,Drama
5458,2002,Children
5458,2002,Comedy
5458,2002,Fantasy
5459,2002,Action
5459,2002,Comedy
5459,2002,Sci-Fi
5460,2002,Action
5460,2002,Animation
5460,2002,Children
5460,2002,Comedy
5461,2001,Comedy
5461,2001,Drama
5462,2002,Adventure
5462,2002,Comedy
5463,2002,Action
5463,2002,Adventure
5463,2002,Fantasy
5463,2002,Sci-Fi
5464,2002,Crime
5464,2002,Drama
5465,2001,Crime
5465,2001,Drama
5465,2001,Thriller
5466,2001,Comedy
5466,2001,Drama
5466,2001,Romance
5467,2001,Comedy
5467,2001,Romance
5468,1957,Sci-Fi
5469,1977,Action
5469,1977,Comedy
5470,1952,Comedy
5470,1952,Drama
5471,1985,Drama
5471,1985,Romance
5472,1972,Children
5472,1972,Drama
5472,1972,Musical
5473,1975,Drama
5474,1972,Drama
5474,1972,Horror
5474,1972,Mystery
5474,1972,Thriller
5475,1969,Drama
5475,1969,Mystery
5476,2002,Horror
5476,2002,Thriller
5477,2001,Drama
5477,2001,Romance
5478,2002,Action
5478,2002,Comedy
5478,2002,Horror
5478,2002,Sci-Fi
5479,2002,Action
5479,2002,Adventure
5479,2002,Drama
5479,2002,Thriller
5480,2002,Children
5480,2002,Comedy
5481,2002,Comedy
5482,2002,Children
5482,2002,Comedy
5483,2002,Documentary
5484,2000,Comedy
5484,2000,Drama
5485,2002,Comedy
5485,2002,Drama
5485,2002,Romance
5486,2001,Comedy
5488,1972,Drama
5489,1979,Horror
5490,1976,Comedy
5491,1956,Drama
5491,1956,Musical
5492,1967,Adventure
5493,1967,Action
5493,1967,Adventure
5493,1967,Comedy
5494,1948,Drama
5495,1966,Comedy
5496,1943,Drama
5497,1965,Adventure
5497,1965,Comedy
5497,1965,Sci-Fi
5498,1965,Drama
5499,1976,Adventure
5499,1976,Drama
5499,1976,Romance
5500,1984,Comedy
5501,2002,Comedy
5501,2002,Mystery
5502,2002,Sci-Fi
5502,2002,Thriller
5503,2001,Comedy
5503,2001,Drama
5503,2001,Romance
5504,2002,Adventure
5504,2002,Children
5505,2002,Comedy
5505,2002,Drama
5506,2002,Crime
5506,2002,Drama
5506,2002,Mystery
5506,2002,Thriller
5507,2002,Action
5507,2002,Crime
5507,2002,Drama
5507,2002,Thriller
5508,2002,Comedy
5508,2002,Drama
5508,2002,Musical
5509,2002,Documentary
5510,2001,Comedy
5511,2002,Drama
5511,2002,Thriller
5512,2001,Comedy
5513,2002,Comedy
5513,2002,Documentary
5514,2001,Drama
5514,2001,Romance
5515,2000,Drama
5516,2001,Crime
5516,2001,Drama
5516,2001,Thriller
5517,2000,Crime
5517,2000,Thriller
5519,1969,Drama
5520,2000,Crime
5520,2000,Drama
5520,2000,Thriller
5521,1987,Drama
5522,1975,Action
5522,1975,Drama
5522,1975,Sci-Fi
5523,2002,Action
5523,2002,Comedy
5523,2002,Sci-Fi
5524,2002,Adventure
5524,2002,Drama
5524,2002,Romance
5525,2001,Comedy
5525,2001,Drama
5525,2001,Romance
5526,2000,Drama
5527,2002,Drama
5527,2002,Romance
5528,2002,Drama
5528,2002,Thriller
5529,2002,Comedy
5529,2002,Romance
5530,2002,Comedy
5530,2002,Drama
5530,2002,Fantasy
5531,2002,Drama
5532,2001,Comedy
5532,2001,Romance
5534,2001,Drama
5535,2001,Drama
5537,2002,Drama
5537,2002,Musical
5538,1985,Animation
5538,1985,Children
5538,1985,Fantasy
5539,1986,Animation
5539,1986,Children
5540,1981,Action
5540,1981,Adventure
5540,1981,Fantasy
5541,1991,Action
5541,1991,Comedy
5541,1991,Romance
5541,1991,War
5542,1980,Action
5542,1980,Horror
5543,1978,Action
5543,1978,Horror
5543,1978,Sci-Fi
5544,1979,Sci-Fi
5544,1979,Thriller
5545,1957,Horror
5545,1957,Sci-Fi
5546,1989,Horror
5547,1994,Adventure
5547,1994,Drama
5547,1994,Romance
5548,1986,Comedy
5549,1960,Western
5550,1956,Musical
5550,1956,Western
5551,1944,Horror
5552,1958,Drama
5552,1958,Horror
5552,1958,Sci-Fi
5553,1987,Comedy
5553,1987,Crime
5553,1987,Romance
5553,1987,Thriller
5554,1961,Drama
5555,1981,Horror
5556,2002,Action
5556,2002,Fantasy
5556,2002,Horror
5556,2002,Thriller
5557,2002,Comedy
5558,2002,Action
5558,2002,Crime
5559,2001,Drama
5560,1931,Comedy
5560,1931,Musical
5561,1991,Drama
5563,2002,Crime
5563,2002,Drama
5564,2002,Thriller
5566,2002,Comedy
5566,2002,Thriller
5568,1984,Comedy
5569,1972,Crime
5569,1972,Horror
5569,1972,Thriller
5570,1996,Drama
5570,1996,Horror
5570,1996,Thriller
5572,2002,Comedy
5572,2002,Crime
5573,2002,Comedy
5573,2002,Crime
5574,2002,Action
5574,2002,Crime
5575,2001,Crime
5575,2001,Drama
5577,2002,Comedy
5577,2002,Drama
5580,1993,Action
5581,1990,Comedy
5582,1992,Adventure
5582,1992,Comedy
5583,1940,Crime
5583,1940,Horror
5583,1940,Mystery
5583,1940,Sci-Fi
5584,1990,Comedy
5585,1991,Comedy
5587,1985,Horror
5588,1977,Horror
5589,1993,Comedy
5589,1993,Drama
5590,1973,Crime
5591,1994,Children
5591,1994,Comedy
5592,1986,Comedy
5592,1986,Horror
5593,1968,Crime
5593,1968,Drama
5593,1968,Thriller
5595,1977,Horror
5596,1990,Sci-Fi
5597,1991,Comedy
5597,1991,Sci-Fi
5598,1993,Comedy
5599,1931,Drama
5599,1931,Romance
5600,1979,Drama
5601,1946,Children
5601,1946,Drama
5602,1955,Comedy
5602,1955,Crime
5603,1951,Comedy
5603,1951,Crime
5604,1951,Comedy
5604,1951,Sci-Fi
5605,1999,Drama
5606,1989,Horror
5606,1989,Mystery
5607,2001,Comedy
5607,2001,Drama
5608,2001,Drama
5608,2001,Thriller
5609,2002,Action
5609,2002,Sci-Fi
5609,2002,Thriller
5610,2002,Comedy
5610,2002,Drama
5611,2002,Adventure
5611,2002,War
5612,2002,Action
5612,2002,Thriller
5613,2002,Comedy
5613,2002,Crime
5613,2002,Musical
5613,2002,Mystery
5614,2001,Drama
5614,2001,Romance
5615,2001,Drama
5616,2002,Comedy
5616,2002,Fantasy
5616,2002,Horror
5617,2002,Comedy
5617,2002,Drama
5617,2002,Romance
5618,2001,Adventure
5618,2001,Animation
5618,2001,Children
5618,2001,Fantasy
5619,2002,Documentary
5620,2002,Comedy
5620,2002,Romance
5621,2002,Action
5621,2002,Comedy
5622,2002,Comedy
5622,2002,Drama
5622,2002,Romance
5623,2002,Drama
5624,2002,Comedy
5624,2002,Romance
5625,2002,Drama
5625,2002,Romance
5626,2002,Documentary
5627,2002,Crime
5627,2002,Drama
5628,2001,Action
5628,2001,Comedy
5628,2001,Drama
5629,2002,Animation
5629,2002,Children
5629,2002,Musical
5630,2002,Crime
5630,2002,Mystery
5630,2002,Thriller
5631,2002,Drama
5632,2002,Drama
5633,2002,Drama
5634,2002,Drama
5635,2001,Drama
5636,2002,Comedy
5637,1991,Drama
5638,1964,Action
5638,1964,Adventure
5638,1964,Sci-Fi
5639,1969,Action
5639,1969,Sci-Fi
5640,1956,Horror
5640,1956,Sci-Fi
5641,1988,Drama
5642,1979,Drama
5643,1988,Documentary
5644,1942,Drama
5645,1990,Drama
5646,1989,Drama
5646,1989,Romance
5647,1997,Comedy
5648,1998,Comedy
5649,1958,Horror
5650,1983,Comedy
5651,1964,Animation
5651,1964,Comedy
5651,1964,War
5652,1992,Drama
5652,1992,Romance
5653,1966,Western
5655,1981,Drama
5655,1981,Thriller
5656,2001,Drama
5657,1990,Action
5657,1990,Comedy
5658,1982,Comedy
5659,1950,Drama
5659,1950,Horror
5660,1964,Crime
5660,1964,Drama
5660,1964,Thriller
5661,1973,Crime
5661,1973,Mystery
5662,1997,Comedy
5663,2002,Horror
5664,2002,Romance
5665,2002,Action
5665,2002,Comedy
5665,2002,Crime
5666,2002,Comedy
5666,2002,Drama
5666,2002,Romance
5666,2002,Thriller
5667,2002,Drama
5667,2002,Fantasy
5668,2002,Drama
5669,2002,Documentary
5670,2002,Comedy
5670,2002,Documentary
5671,1997,Adventure
5671,1997,Drama
5672,2002,Adventure
5672,2002,Animation
5672,2002,Children
5672,2002,Fantasy
5673,2002,Comedy
5673,2002,Drama
5673,2002,Romance
5673,2002,Thriller
5675,2002,Comedy
5675,2002,Romance
5676,2000,Drama
5677,2002,Drama
5677,2002,Thriller
5678,2002,Action
5678,2002,Comedy
5678,2002,Crime
5678,2002,Thriller
5679,2002,Drama
5679,2002,Horror
5679,2002,Mystery
5679,2002,Thriller
5680,2002,Crime
5680,2002,Drama
5681,2001,Documentary
5682,2001,Drama
5684,2002,Documentary
5684,2002,War
5685,2002,Comedy
5685,2002,Drama
5686,2002,Drama
5686,2002,Fantasy
5686,2002,War
5687,2001,Drama
5688,2000,Drama
5689,1991,Crime
5689,1991,Drama
5690,1988,Animation
5690,1988,Drama
5690,1988,War
5691,1993,Action
5691,1993,Horror
5692,1972,Action
5692,1972,Thriller
5693,1977,Comedy
5693,1977,Drama
5693,1977,Romance
5694,1983,Comedy
5694,1983,Drama
5694,1983,Musical
5695,1976,Fantasy
5695,1976,Horror
5695,1976,Mystery
5696,1980,Drama
5697,1980,Horror
5698,1980,Drama
5699,1980,Western
5700,1980,Action
5700,1980,Fantasy
5700,1980,Sci-Fi
5700,1980,Thriller
5701,1980,Comedy
5702,1980,Action
5702,1980,Adventure
5703,1980,Comedy
5705,1980,Fantasy
5705,1980,Musical
5705,1980,Romance
5706,1981,Action
5706,1981,Comedy
5706,1981,Drama
5706,1981,Romance
5707,1981,Drama
5707,1981,Romance
5709,1981,Crime
5709,1981,Thriller
5710,1981,Comedy
5711,1981,Drama
5712,1981,Mystery
5712,1981,Thriller
5713,1981,Horror
5714,1981,Comedy
5715,1981,Horror
5717,1981,Horror
5718,1981,Comedy
5719,1981,Comedy
5719,1981,Mystery
5721,1982,Drama
5722,1981,Comedy
5723,1981,Comedy
5723,1981,Romance
5724,1981,Comedy
5724,1981,Horror
5724,1981,Musical
5724,1981,Sci-Fi
5725,1981,Drama
5725,1981,Romance
5726,1981,Horror
5728,1981,Adventure
5729,1981,Drama
5729,1981,Romance
5730,1981,Action
5730,1981,Drama
5731,1981,Horror
5732,1981,Thriller
5733,1981,Thriller
5734,1981,Documentary
5734,1981,Horror
5735,1978,Documentary
5735,1978,Horror
5736,1985,Documentary
5736,1985,Horror
5737,1990,Documentary
5737,1990,Horror
5738,1996,Documentary
5738,1996,Horror
5739,1996,Documentary
5739,1996,Horror
5740,1999,Documentary
5740,1999,Horror
5741,1981,Drama
5741,1981,Romance
5742,1981,Comedy
5742,1981,Drama
5743,1981,Action
5743,1981,Drama
5744,1981,Drama
5745,1981,Comedy
5745,1981,Drama
5746,1981,Action
5746,1981,Horror
5746,1981,Mystery
5746,1981,Sci-Fi
5747,1981,Drama
5747,1981,War
5748,1981,Crime
5748,1981,Drama
5749,1981,Drama
5749,1981,Horror
5751,1981,Action
5751,1981,Adventure
5751,1981,Drama
5752,1981,Comedy
5752,1981,Romance
5753,1981,Comedy
5754,1981,Drama
5754,1981,Horror
5755,1981,Horror
5755,1981,Mystery
5756,1981,Sci-Fi
5758,1981,Action
5758,1981,Drama
5758,1981,Horror
5758,1981,Sci-Fi
5759,1981,Comedy
5759,1981,Drama
5759,1981,Musical
5760,1981,Drama
5760,1981,Romance
5761,1981,Western
5762,1981,Drama
5763,1981,Drama
5764,1981,Drama
5764,1981,Horror
5764,1981,Sci-Fi
5764,1981,Thriller
5765,1981,Animation
5765,1981,Children
5765,1981,Comedy
5766,1981,Horror
5767,1981,Comedy
5767,1981,Crime
5768,1981,Comedy
5769,1981,Comedy
5769,1981,Romance
5770,1981,Crime
5770,1981,Drama
5771,1981,Horror
5771,1981,Thriller
5772,1981,Drama
5773,1981,Comedy
5774,1981,Horror
5774,1981,Sci-Fi
5775,1981,Drama
5777,1981,Musical
5777,1981,Romance
5778,1981,Horror
5779,1981,Horror
5779,1981,Sci-Fi
5780,1981,Comedy
5781,1981,Comedy
5782,1981,Action
5782,1981,Drama
5782,1981,Thriller
5783,2002,Documentary
5784,2002,Horror
5785,2002,Action
5785,2002,Comedy
5786,2002,Action
5786,2002,Drama
5787,2002,Mystery
5787,2002,Thriller
5788,2002,Comedy
5788,2002,Drama
5789,2001,Comedy
5789,2001,War
5790,2002,Drama
5791,2002,Drama
5791,2002,Romance
5792,2002,Comedy
5792,2002,Drama
5793,2002,Drama
5793,2002,Sci-Fi
5794,1999,Drama
5795,1955,Film-Noir
5796,1967,Action
5796,1967,Adventure
5796,1967,Comedy
5797,1984,Fantasy
5797,1984,Horror
5799,1960,Drama
5799,1960,Romance
5799,1960,War
5800,1965,Comedy
5801,1966,Comedy
5801,1966,War
5802,1964,Comedy
5803,2002,Action
5803,2002,Adventure
5803,2002,Comedy
5803,2002,Crime
5804,2002,Children
5804,2002,Comedy
5804,2002,Fantasy
5804,2002,Romance
5806,2000,Drama
5807,2002,Comedy
5807,2002,Drama
5808,2000,Thriller
5809,2002,Crime
5809,2002,Thriller
5810,2002,Drama
5812,2002,Drama
5812,2002,Romance
5813,2001,Comedy
5813,2001,Romance
5815,2002,Action
5815,2002,Crime
5815,2002,Thriller
5816,2002,Adventure
5816,2002,Children
5816,2002,Fantasy
5817,2002,Drama
5818,2002,Drama
5818,2002,Romance
5819,2002,Drama
5820,2002,Documentary
5821,2002,Drama
5822,1993,Action
5822,1993,Comedy
5822,1993,Sci-Fi
5823,1991,Drama
5824,2002,Action
5824,2002,Drama
5824,2002,Thriller
5825,1943,Drama
5825,1943,Romance
5825,1943,War
5826,1950,Romance
5826,1950,Western
5828,1997,Drama
5828,1997,Thriller
5829,2002,Comedy
5829,2002,Drama
5829,2002,Romance
5830,1961,Adventure
5830,1961,Sci-Fi
5831,2001,Action
5831,2001,Crime
5831,2001,Thriller
5832,2002,Drama
5833,2002,Action
5833,2002,Horror
5834,1978,Drama
5835,1990,Drama
5835,1990,War
5836,1958,Comedy
5836,1958,Romance
5837,2000,Comedy
5837,2000,Horror
5838,1991,Drama
5839,1990,Comedy
5839,1990,Drama
5840,1990,Comedy
5840,1990,Drama
5841,1991,Adventure
5841,1991,Romance
5842,1989,Comedy
5842,1989,Drama
5842,1989,Romance
5843,1991,Action
5843,1991,Drama
5844,1981,Horror
5845,1981,Adventure
5846,1981,Drama
5847,1981,Drama
5848,1981,Drama
5850,1981,Thriller
5851,1981,Drama
5852,1981,Comedy
5852,1981,Horror
5853,1981,Horror
5853,1981,Sci-Fi
5853,1981,Thriller
5854,1981,Crime
5854,1981,Drama
5854,1981,Romance
5855,1981,Comedy
5855,1981,Musical
5855,1981,Sci-Fi
5856,1981,Comedy
5856,1981,Drama
5856,1981,Romance
5857,1981,Comedy
5858,1981,Comedy
5859,1981,Drama
5859,1981,Thriller
5859,1981,War
5860,1981,Mystery
5860,1981,Thriller
5861,1981,Drama
5862,1981,Comedy
5862,1981,Horror
5863,1981,Comedy
5864,1981,Adventure
5865,1981,Drama
5865,1981,Thriller
5866,1981,Comedy
5867,1981,Crime
5867,1981,Drama
5867,1981,Thriller
5868,1981,Documentary
5868,1981,Drama
5868,1981,Musical
5869,1981,Crime
5869,1981,Drama
5870,2001,Thriller
5872,2002,Action
5872,2002,Adventure
5872,2002,Thriller
5873,2002,Drama
5874,2002,Comedy
5875,2002,Drama
5876,2002,Drama
5876,2002,Thriller
5876,2002,War
5878,2002,Drama
5878,2002,Romance
5879,2002,Animation
5879,2002,Comedy
5879,2002,Musical
5880,2002,Action
5880,2002,Adventure
5880,2002,Crime
5880,2002,Thriller
5881,2002,Drama
5881,2002,Romance
5881,2002,Sci-Fi
5882,2002,Adventure
5882,2002,Animation
5882,2002,Children
5882,2002,Sci-Fi
5883,2002,Horror
5883,2002,Thriller
5884,1989,Comedy
5884,1989,Horror
5885,2002,Comedy
5885,2002,Drama
5886,2001,Drama
5886,2001,Romance
5887,1991,Comedy
5888,1997,Action
5888,1997,Crime
5888,1997,Drama
5889,1984,Drama
5889,1984,Romance
5890,2001,Comedy
5890,2001,Drama
5891,1978,Horror
5891,1978,Thriller
5893,1994,Crime
5893,1994,Drama
5893,1994,Thriller
5894,1999,Crime
5894,1999,Drama
5894,1999,Thriller
5895,1985,Fantasy
5895,1985,Horror
5895,1985,Sci-Fi
5896,1999,Comedy
5898,1982,Action
5898,1982,Adventure
5898,1982,Fantasy
5899,1964,Action
5899,1964,Drama
5899,1964,War
5900,2002,Comedy
5901,2002,Crime
5901,2002,Drama
5902,2002,Comedy
5902,2002,Drama
5902,2002,Romance
5903,2002,Action
5903,2002,Sci-Fi
5903,2002,Thriller
5906,1999,Drama
5907,1970,Drama
5908,2000,Drama
5909,2001,Comedy
5909,2001,Drama
5909,2001,Horror
5910,1981,Drama
5910,1981,War
5911,1981,Documentary
5912,1981,Comedy
5912,1981,Crime
5913,1981,Comedy
5913,1981,Crime
5914,1981,Documentary
5915,1981,Action
5915,1981,Drama
5915,1981,War
5916,1981,Drama
5917,1981,Drama
5917,1981,Musical
5918,1982,Horror
5919,1982,Sci-Fi
5921,1982,War
5923,1982,Comedy
5923,1982,Drama
5924,1982,Western
5925,1982,Horror
5926,1982,Comedy
5926,1982,Drama
5926,1982,Romance
5927,1982,Comedy
5927,1982,Musical
5928,1982,Drama
5929,1982,Comedy
5929,1982,Romance
5930,1982,Drama
5930,1982,Thriller
5931,1982,Comedy
5931,1982,Drama
5932,1982,Documentary
5933,1982,Drama
5935,1982,Action
5935,1982,Drama
5935,1982,Thriller
5936,1982,Drama
5937,1983,Drama
5938,1982,Comedy
5938,1982,Crime
5938,1982,Mystery
5938,1982,Thriller
5939,1982,Adventure
5939,1982,Sci-Fi
5940,1982,Comedy
5941,2002,Comedy
5941,2002,Drama
5941,2002,Musical
5941,2002,Romance
5942,2002,Comedy
5943,2002,Comedy
5943,2002,Romance
5944,2002,Action
5944,2002,Drama
5944,2002,Sci-Fi
5944,2002,Thriller
5945,2002,Comedy
5945,2002,Drama
5946,2000,Drama
5947,2002,Drama
5948,2002,Drama
5949,2001,Thriller
5951,2002,Drama
5952,2002,Action
5952,2002,Adventure
5952,2002,Fantasy
5953,2000,Drama
5953,2000,War
5954,2002,Crime
5954,2002,Drama
5955,2002,Drama
5956,2002,Crime
5956,2002,Drama
5957,2002,Comedy
5957,2002,Romance
5958,2002,Animation
5958,2002,Children
5958,2002,Comedy
5959,2002,Crime
5959,2002,Drama
5959,2002,Thriller
5960,1990,Drama
5960,1990,Thriller
5961,1990,Action
5961,1990,Thriller
5962,1993,Drama
5962,1993,Thriller
5963,1961,Drama
5964,1991,Action
5964,1991,Comedy
5965,1977,Action
5965,1977,War
5966,1956,Film-Noir
5966,1956,Mystery
5968,1990,Comedy
5968,1990,Crime
5968,1990,Drama
5969,1994,Comedy
5969,1994,Drama
5969,1994,Romance
5970,1991,Comedy
5970,1991,Drama
5970,1991,Romance
5971,1988,Animation
5971,1988,Children
5971,1988,Fantasy
5972,1962,Comedy
5973,1997,Crime
5973,1997,Thriller
5974,1940,Adventure
5974,1940,Fantasy
5975,1956,Drama
5975,1956,Romance
5975,1956,War
5976,1992,Crime
5977,1970,Comedy
5978,1986,Thriller
5980,1974,Comedy
5980,1974,Horror
5980,1974,Mystery
5980,1974,Thriller
5981,1962,Horror
5981,1962,Sci-Fi
5982,2000,Drama
5983,1953,Sci-Fi
5984,1975,Drama
5984,1975,Romance
5985,2001,Action
5985,2001,Drama
5985,2001,Romance
5986,1972,Drama
5987,2000,Comedy
5987,2000,Crime
5987,2000,Drama
5988,1986,Drama
5989,2002,Crime
5989,2002,Drama
5990,2002,Children
5990,2002,Comedy
5990,2002,Fantasy
5991,2002,Comedy
5991,2002,Crime
5991,2002,Drama
5991,2002,Musical
5992,2002,Drama
5992,2002,Romance
5993,2002,Drama
5994,2002,Adventure
5994,2002,Drama
5995,2002,Drama
5995,2002,War
5996,2002,Crime
5996,2002,Drama
5998,1993,Horror
5998,1993,Thriller
5999,2000,Action
5999,2000,Animation
5999,2000,Fantasy
6000,1980,Horror
6000,1980,Thriller
6001,1983,Comedy
6001,1983,Drama
6002,2002,Drama
6003,2002,Action
6003,2002,Comedy
6003,2002,Drama
6005,2003,Comedy
6005,2003,Documentary
6006,2003,Comedy
6006,2003,Romance
6008,2002,Drama
6009,2000,Crime
6009,2000,Drama
6009,2000,Thriller
6010,2001,Action
6010,2001,Comedy
6010,2001,Drama
6011,2002,Crime
6011,2002,Drama
6012,2003,Comedy
6012,2003,Romance
6013,2003,Action
6013,2003,Comedy
6014,2003,Action
6014,2003,Comedy
6015,2001,Comedy
6016,2002,Action
6016,2002,Crime
6016,2002,Drama
6017,2002,Comedy
6017,2002,Drama
6017,2002,Romance
6017,2002,War
6018,2001,Drama
6019,1995,Thriller
6020,1935,Comedy
6020,1935,Drama
6021,1977,Crime
6021,1977,Drama
6021,1977,Mystery
6021,1977,Thriller
6022,1992,Drama
6023,1964,Comedy
6023,1964,Crime
6023,1964,Drama
6023,1964,Romance
6024,1997,Comedy
6024,1997,Romance
6025,1993,Comedy
6026,1995,Crime
6026,1995,Drama
6027,1991,Drama
6027,1991,Romance
6028,1967,Adventure
6028,1967,Musical
6029,1963,Comedy
6029,1963,Musical
6030,1962,Comedy
6030,1962,Musical
6031,1959,Drama
6031,1959,Romance
6032,1979,Comedy
6032,1979,Romance
6033,1991,Comedy
6034,1966,Comedy
6034,1966,Musical
6035,1937,Crime
6035,1937,Drama
6035,1937,Romance
6036,1985,Comedy
6036,1985,Romance
6037,1982,Comedy
6037,1982,Drama
6037,1982,Romance
6038,1990,Comedy
6038,1990,Romance
6039,1984,Comedy
6039,1984,Romance
6040,2003,Horror
6040,2003,Thriller
6041,2002,Drama
6042,2002,Documentary
6043,2002,Documentary
6044,1984,Horror
6044,1984,Thriller
6045,1996,Crime
6045,1996,Drama
6046,1974,Drama
6047,1947,Drama
6047,1947,Film-Noir
6047,1947,Mystery
6049,1993,Drama
6050,1976,Children
6050,1976,Comedy
6051,1973,Action
6051,1973,Crime
6051,1973,Drama
6053,1985,Drama
6053,1985,Musical
6054,1964,Children
6054,1964,Mystery
6055,1994,Drama
6056,2001,Comedy
6056,2001,Crime
6056,2001,Drama
6057,2003,Action
6057,2003,Crime
6057,2003,Drama
6058,2003,Horror
6058,2003,Thriller
6059,2003,Thriller
6060,2002,Comedy
6060,2002,Romance
6061,2002,Drama
6061,2002,War
6062,2002,Documentary
6063,2002,Drama
6063,2002,Horror
6064,1956,Drama
6064,1956,Film-Noir
6065,1959,Comedy
6066,1979,Crime
6066,1979,Horror
6066,1979,Mystery
6066,1979,Thriller
6067,2000,Comedy
6067,2000,Crime
6068,1947,Thriller
6068,1947,Western
6070,1992,Drama
6071,1960,Comedy
6071,1960,Crime
6072,1969,Drama
6072,1969,Thriller
6073,1961,Crime
6073,1961,Drama
6074,1982,Mystery
6074,1982,Sci-Fi
6074,1982,Thriller
6076,1983,Drama
6076,1983,Sci-Fi
6077,1982,Crime
6077,1982,Drama
6077,1982,Mystery
6078,1982,Action
6078,1982,Sci-Fi
6078,1982,Thriller
6080,1982,Action
6080,1982,Adventure
6081,1982,Comedy
6081,1982,Crime
6082,1982,Romance
6082,1982,Western
6083,1982,Crime
6083,1982,Mystery
6084,1982,Comedy
6084,1982,Drama
6086,1982,Crime
6086,1982,Drama
6086,1982,Thriller
6087,1982,Comedy
6087,1982,Drama
6087,1982,Romance
6088,1982,Comedy
6088,1982,Sci-Fi
6090,1982,Comedy
6091,1982,Comedy
6092,1982,Comedy
6092,1982,Drama
6093,1982,Animation
6093,1982,Children
6093,1982,Fantasy
6094,1982,Comedy
6094,1982,Sci-Fi
6096,1982,Drama
6099,1982,Action
6099,1982,Sci-Fi
6100,1982,Comedy
6100,1982,Romance
6101,1982,Drama
6101,1982,Mystery
6101,1982,Thriller
6102,1982,Comedy
6104,1982,Comedy
6105,1982,Drama
6107,1982,Drama
6107,1982,War
6109,1982,Drama
6109,1982,Romance
6110,1982,Comedy
6110,1982,Horror
6110,1982,Mystery
6111,1982,Adventure
6111,1982,Romance
6113,1982,Drama
6114,1982,Drama
6115,1982,Drama
6116,1982,Adventure
6116,1982,Comedy
6116,1982,Musical
6118,1981,Drama
6119,1982,Comedy
6120,1982,Drama
6120,1982,Fantasy
6120,1982,Horror
6120,1982,Sci-Fi
6120,1982,Thriller
6121,1982,Drama
6122,1982,Comedy
6122,1982,Documentary
6123,1983,Documentary
6124,1982,Comedy
6125,1982,Comedy
6125,1982,Documentary
6125,1982,Musical
6126,1982,Drama
6127,1982,Drama
6128,1982,Comedy
6128,1982,Drama
6129,1982,Drama
6130,1982,Action
6131,1982,Comedy
6131,1982,Drama
6132,1982,Crime
6132,1982,Horror
6132,1982,Mystery
6132,1982,Thriller
6133,1982,Drama
6134,1982,Comedy
6134,1982,Musical
6135,1982,Mystery
6135,1982,Thriller
6136,1983,Drama
6136,1983,Romance
6137,1982,Adventure
6137,1982,Comedy
6137,1982,Fantasy
6137,1982,Romance
6138,1982,Action
6138,1982,Thriller
6139,1982,Comedy
6139,1982,Drama
6140,1982,Crime
6140,1982,Horror
6140,1982,Mystery
6140,1982,Thriller
6141,1982,Comedy
6142,1982,Horror
6142,1982,Sci-Fi
6143,1982,Comedy
6143,1982,Crime
6144,1982,Drama
6144,1982,Musical
6145,1982,Horror
6145,1982,Thriller
6147,1982,Drama
6147,1982,Film-Noir
6148,1982,Drama
6148,1982,Horror
6148,1982,Thriller
6150,1982,Drama
6150,1982,Thriller
6151,1982,Drama
6152,1983,Sci-Fi
6153,1982,Comedy
6153,1982,Sci-Fi
6154,2003,Comedy
6154,2003,Romance
6155,2003,Comedy
6155,2003,Romance
6156,2003,Action
6156,2003,Adventure
6156,2003,Comedy
6157,2003,Action
6157,2003,Crime
6157,2003,Fantasy
6158,2003,Animation
6158,2003,Children
6159,2003,Drama
6159,2003,Romance
6160,2002,Documentary
6160,2002,Musical
6161,2002,Drama
6162,2002,Adventure
6162,2002,Drama
6163,2002,Romance
6163,2002,Thriller
6164,2000,Drama
6166,1993,Comedy
6168,1983,Action
6168,1983,Adventure
6168,1983,Thriller
6169,1983,Adventure
6169,1983,Children
6170,1979,Adventure
6170,1979,Children
6170,1979,Drama
6171,1972,Comedy
6171,1972,Drama
6171,1972,Romance
6172,1967,Comedy
6173,1992,Adventure
6173,1992,Children
6174,1989,Crime
6174,1989,Thriller
6175,1988,Thriller
6176,1974,Action
6176,1974,Drama
6177,1986,Action
6178,1965,Drama
6178,1965,Romance
6179,1987,Action
6179,1987,Drama
6180,1990,Crime
6180,1990,Drama
6181,1951,Drama
6181,1951,War
6182,1963,Comedy
6183,1959,Comedy
6183,1959,Musical
6183,1959,Romance
6184,1976,Drama
6184,1976,Sci-Fi
6185,2003,Action
6185,2003,Crime
